id	filename	md5	size	state
ccb178c0-165b-4a13-9ade-e1e23fe96133	ccb178c0-165b-4a13-9ade-e1e23fe96133/TARGET-OS.720bd506-a67c-53f0-8268-309c231f8b62.ascat2.allelic_specific.seg.txt	1f15c1dd2eff8dd13ff8e78d13ec6a97	20870	validated
cd37ef27-fc56-4348-a71a-99ee4afd45e5	cd37ef27-fc56-4348-a71a-99ee4afd45e5/TARGET-OS.b015cc6a-1c02-580d-89ce-e713d5a7ad09.ascat2.allelic_specific.seg.txt	da2ae69897dfef15135add6482e10236	16395	validated
cd4f8ea3-d9a5-40d9-b91b-da880182d776	cd4f8ea3-d9a5-40d9-b91b-da880182d776/TARGET-OS.049345c9-954d-573f-99ed-0dd640037fd8.ascat2.allelic_specific.seg.txt	bd83fa2500c4daa93b7ddff38ac5f472	27789	validated
cf77b92f-955a-4ce9-a3b5-51c871e734f9	cf77b92f-955a-4ce9-a3b5-51c871e734f9/TARGET-OS.4885ff2c-ca41-539c-9719-5e1a205820e2.ascat2.allelic_specific.seg.txt	f633264248ca1d57829a07cfb52f5a8e	42903	validated
d0f31624-749e-4ae9-ad6f-a65a022cb6de	d0f31624-749e-4ae9-ad6f-a65a022cb6de/TARGET-OS.09458d50-bcff-5763-8c45-248173385f91.ascat2.allelic_specific.seg.txt	257a3041701d6d6a41b8d223b6b15f73	21046	validated
d4f47381-099f-48d1-98c0-77a5faa77dc5	d4f47381-099f-48d1-98c0-77a5faa77dc5/TARGET-OS.b39bd627-78f7-5413-aa50-35ae24077b02.ascat2.allelic_specific.seg.txt	ed405fe4807096d6f6f11dd38342163d	28592	validated
d6f895f7-b59e-41ac-939b-1ecd7974ab13	d6f895f7-b59e-41ac-939b-1ecd7974ab13/TARGET-OS.f457f69c-019a-54b8-9852-1ebcb288caa0.ascat2.allelic_specific.seg.txt	54abf92547cc4e668c6cf09f81e1aef2	20648	validated
d7234fad-e724-4eef-99d9-0e342c88c9c7	d7234fad-e724-4eef-99d9-0e342c88c9c7/TARGET-OS.5c309186-8fe2-5406-8270-2a2fa6f42129.ascat2.allelic_specific.seg.txt	8ec47401c58a92552f0212d5915fafc3	27896	validated
d9798061-7871-4544-b9d7-5f3f0e4d7cbe	d9798061-7871-4544-b9d7-5f3f0e4d7cbe/TARGET-OS.5fe8b5b3-2251-5dd3-a7b3-8d72c4994f59.ascat2.allelic_specific.seg.txt	e16c989e509af8e2e4d86a5260af8383	18633	validated
dd3d087b-a099-4524-9fa5-591007c70e9e	dd3d087b-a099-4524-9fa5-591007c70e9e/TARGET-OS.10ba0d9f-d287-5c8d-a6b3-69e4fb599de2.ascat2.allelic_specific.seg.txt	6df9de2e3732c08d4cf1f10ff5b5b5cf	17533	validated
de0611af-4e4c-4e6e-8231-f3290dd8d819	de0611af-4e4c-4e6e-8231-f3290dd8d819/TARGET-OS.ef5ac7e5-ca44-592c-96ec-4640c6c916bc.ascat2.allelic_specific.seg.txt	db14892026a9eaa0c0b967535573f626	14899	validated
e283554b-a8e5-4d49-9efc-8930f5e8ca8e	e283554b-a8e5-4d49-9efc-8930f5e8ca8e/TARGET-OS.621fe1b4-b027-57bf-9d94-d8ac994f35ee.ascat2.allelic_specific.seg.txt	11608b39783641c5979fe4449fc3a1fc	17715	validated
e3670ddc-90bd-4bdb-9979-f351457408f2	e3670ddc-90bd-4bdb-9979-f351457408f2/TARGET-OS.4897fbf0-729d-5923-b824-917722e4d6d8.ascat2.allelic_specific.seg.txt	2432e0cdce874b51bca13239b0eb5ad2	38453	validated
e9106445-4937-4c26-b535-75f64b587122	e9106445-4937-4c26-b535-75f64b587122/TARGET-OS.c811ef36-4fd4-575e-91fe-7e60799034b6.ascat2.allelic_specific.seg.txt	684ebf66e954c14938dacb3bae0366bf	12795	validated
e9da20bc-30af-45fe-bfa8-37dec4c73953	e9da20bc-30af-45fe-bfa8-37dec4c73953/TARGET-OS.c453dc5a-3f40-57a4-953d-ad09821ecaf8.ascat2.allelic_specific.seg.txt	3b9fe2c23921bbbb260994e443e8ceba	17123	validated
ef32986f-5316-4e18-9f16-6aea6823281c	ef32986f-5316-4e18-9f16-6aea6823281c/TARGET-OS.06974a6a-0b86-5913-8595-9863ab28aed5.ascat2.allelic_specific.seg.txt	79f33b70ed92bdbc2beeabe37de1f09d	32122	validated
f41d8fa6-6500-43e1-884b-c67a583bf315	f41d8fa6-6500-43e1-884b-c67a583bf315/TARGET-OS.288fe8de-c59b-5f4d-b81d-c680b27c31f1.ascat2.allelic_specific.seg.txt	3a7fc646c35e90e28474332da45a7db5	11573	validated
f7a763ca-03d4-47b0-9c09-40488b7d6a22	f7a763ca-03d4-47b0-9c09-40488b7d6a22/TARGET-OS.c602dbe2-b3bc-5aae-a3dd-43282ab2a939.ascat2.allelic_specific.seg.txt	23e50e303f2207f93f0fdcc90c28a52d	21275	validated
\N	1b57363c-0178-451e-9342-c8f325f504f8/annotations.txt	8be256969d60f4b73043ba75c2c63398	494	\N
